1,morning,モーニング,朝，午前
1,most,モウストゥ,最も
1,more,モア,より多くの，もっと多くのこと
1,member,メンバー,メンバー，一員
1,men,メン,manの複数形，人々
1,memory,メモリー,記憶装置，記憶
1,many,メニー,多くの
1,met,メットゥ,meetの過去・過去分詞形
1,mail,メイル,鎖かたびら，うろこ
1,made,メイドゥ,makeの過去・過去分詞形
1,make,メイク,作る，～の状態にさせる
1,may,メイ,かもしれない，してもよい
1,May,メイ,5月
1,moon,ムーン,月
1,move,ムーブ,動く，動かす
1,movie,ムービー,映画
1,milk,ミルク,牛乳，ミルク
1,mirror,ミラー,鏡，模範
1,music,ミュージック,音楽
1,musician,ミュージシャン,音楽家
1,museum,ミュージアム,美術館
1,minute,ミニットゥ,分，少しの間
1,middle,ミドゥル,まん中の，真ん中
1,midnight,ミドゥナイトゥ,真夜中，真夜中の
1,mistook,ミストゥック,mistakeの過去形
1,mistake,ミステイク,誤り，間違える
1,Mr,ミスター,(男性の姓の前で)～さん
1,miss,ミス,逃す，いなくて寂しい
1,Miss,ミス,(独身女性の姓の前で)～さん
1,mean,ミーン,意味する，卑怯な
1,meal,ミール,食事
1,meet,ミートゥ,会う，出迎える
1,meat,ミートゥ,肉，食事
1,meeting,ミーティング,会う，集合
1,meter,ミーター,メートル
1,me,ミー,わたしを
1,Monday,マンデイ,月曜日
1,month,マンス,月
1,man,マン,男性，男の人
1,marry,マリー,結婚する，結婚する
1,money,マネー,お金
1,map,マップ,地図
1,much,マッチ,ずっと，はるかに
1,matter,マター,問題，事柄
1,must,マストゥ,～しなければならない，絶対～だ
1,master,マスター,主人，修士
1,machine,マシーン,機械，組織
1,mother,マザー,母
1,magazine,マガジーン,火薬庫，雑誌
1,mountain,マウンテン,山
1,mouse,マウス,ネズミ
1,mouth,マウス,口
1,mind,マインドゥ,心，気にする
1,mine,マイン,わたしのもの
1,mile,マイル,マイル，海里
1,my,マイ,私の
1,March,マーチ,3月
1,market,マーケットゥ,市場，マーケット
1,what,ホワットゥ,何，何の
1,while,ホワイル,間，一方で
1,white,ホワイトゥ,白い
1,why,ホワイ,なぜ，どうして
1,holiday,ホリデイ,祝日，休日
1,police,ポリース,警察
1,popular,ポピュラー,人気のある
1,hobby,ホビー,道楽，趣味
1,bottle,ボトゥル,瓶
1,potato,ポテイトウ,じゃがいも
1,body,ボディー,身体，本体
1,pot,ポットゥ,つぼ，はち
1,hot,ホットゥ,暑い，熱い
1,box,ボックス,箱
1,hospital,ホスピタル,病院
1,pocket,ポケットゥ,ポケット，一袋
1,born,ボーン,生まれつきの
1,ball,ボール,ボール，球
1,horse,ホース,馬
1,pork,ポーク,豚肉，援助金
1,boy,ボーイ,男の子，少年
1,when,ホェン,～のとき，いつ
1,where,ホエア,どこに，どこで
1,hold,ホウルドゥ,持ち続ける，握る
1,hole,ホウル,穴をあける，穴
1,home,ホウム,家へ，故郷へ
1,hope,ホウプ,望む，期待する
1,boat,ボウトゥ,船
1,bought,ボウトゥ,buyの過去・過去分詞形
1,hotel,ホウテル,ホテル，旅館
1,post,ポウストゥ,郵便局，郵便
1,both,ボウス,両方，2人とも
1,point,ポイントゥ,点，先端
1,voice,ボイス,声
1,bench,ベンチ,ベンチ，法廷
1,pencil,ペンシル,えんぴつ
1,pen,ペン,ペン
1,help,ヘルプ,手伝う，助け
1,healthy,ヘルシー,健康(的)な
1,bell,ベル,鈴をつける，鈴
1,very,ベリー,たいへん，とても
1,heavy,ヘビー,重い
1,pet,ペットゥ,ペット
1,bed,ベッドゥ,ベッド
1,head,ヘッドゥ,頭(の働き)，頭脳
1,better,ベタア,よりよい
1,best,ベストゥ,最もよく，最上の
1,vegetable,ベジタブル,野菜
1,paint,ペイントゥ,描く，ペンキで塗る
1,baby,ベイビイ,赤ん坊
1,paper,ペイパー,紙，答案
1,page,ペイジ,ページ，書物
1,bake,ベイク,焼く
1,baker,ベイカー,パン屋，携帯用小型天火
1,pay,ペイ,報いる，支払う
1,parent,ペアレントゥ,親
1,pair,ペアー,一対，1対
1,hair,ヘァー,かみ(の毛)
1,front,フロントゥ,前面，前
1,from,フロム,起点，～から
1,promise,プロミス,約束，約束する
1,frog,フロッグ,カエル，フランス人
1,brought,ブロートゥ,bringの過去・過去分詞形
1,blow,ブロウ,打撃，精神的打撃
1,floor,フロアー,立会所，床
1,friendly,フレンドゥリー,友好的な，親切な
1,friend,フレンドゥ,友達
1,bread,ブレッドゥ,パン
1,fresh,フレッシュ,新鮮な，初期
1,breakfast,ブレックファーストゥ,朝食
1,present,プレゼントゥ,プレゼント，与える
1,plane,プレイン,飛行機
1,place,プレイス,場所，余地
1,break,ブレイク,壊す，中断する
1,play,プレイ,演奏する，する
1,fruit,フルートゥ,くだもの
1,blue,ブルー,青い
1,flew,フルー,flyの過去形
1,pull,プル,引っ張る，引き寄せる
1,full,フル,いっぱいの，満腹である
1,bring,ブリング,持ってくる
1,pretty,プリティー,きれいな
1,bridge,ブリッジ,橋をかける，空間を埋める
1,please,プリーズ,どうぞ
1,free,フリー,自由な，ひまな
1,plant,プラントゥ,植物
1,plan,プラン,計画，計画する
1,flower,フラワー,花
1,flat,フラットゥ,平らな，きっかり
1,black,ブラック,黒い
1,brother,ブラザー,兄弟，兄
1,practice,プラクティス,練習，実践
1,brown,ブラウン,茶色の
1,proud,プラウドゥ,自尊心のある，誇る
1,Friday,フライデイ,金曜日
1,price,プライス,値段(をつける)，価値
1,fly,フライ,飛ぶ，ハエ
1,put,プットゥ,置く
1,foot,フットゥ,足，フィート
1,push,プッシュ,押す
1,book,ブック,本
1,fox,フォックス,狐，狡猾な人
1,forest,フォーレストゥ,森林
1,fall,フォール,秋，落ちる
1,forty,フォーティー,40，40の
1,fork,フォーク,フォーク，分岐点
1,for,フォー,目的・方向，～の方へ
1,four,フォー,4，4つの
1,phone,フォウン,電話，電話をかける
1,forget,フォアゲットゥ,忘れる
1,felt,フェルトゥ,feelの過去・過去分詞形
1,fell,フェル,fallの過去形，落ちた
1,February,フェブラリー,2月
1,famous,フェイマス,よく知られた，有名な
1,face,フェイス,顔，直面する
1,pool,プール,水たまり，小さな池
1,fool,フール,ばか
1,whom,フーム,だれに，だれを
1,boot,ブートゥ,長靴，解雇
1,food,フードゥ,食べ物
1,whose,フーズ,だれの
1,who,フー,誰が
1,finger,フィンガー,指
1,film,フィルム,フィルム，被膜
1,fifteen,フィフティーン,15，15の
1,fifty,フィフティー,50，50の
1,finish,フィニッシュ,終える，終わる
1,which,フィッチ,どちらの，どちら
1,fish,フィッシュ,魚
1,future,フィゥーチャー,未来，将来の
1,few,フィゥー,少しの，少数の
1,field,フィールドゥ,野原，(球を)さばく
1,feel,フィール,思う，感じる
1,feeling,フィーリング,感じる，感じ
1,feet,フィートゥ,フィート，footの複数形
1,fun,ファン,楽しみ
1,family,ファミリー,家族
1,funny,ファニー,おかしな
1,fat,ファットゥ,太った，脂肪
1,father,ファザー,父
1,factory,ファクトリー,海外代理店，工場
1,fact,ファクトゥ,事実
1,find,ファインドゥ,見つける
1,fine,ファイン,元気な，申し分ない
1,five,ファイブ,5，5つの
1,fight,ファイトゥ,戦う，戦い
1,fire,ファイアー,火，解雇する
1,farm,ファーム,農場
1,farmer,ファーマー,農場主
1,first,ファーストゥ,1番目の，初めての
1,fast,ファーストゥ,速く，速い
1,poor,プアー,貧しい，かわいそうな
1,far,ファー,遠くに，はるかに
1,pink,ピンク,(色)ピンク，桃色(の)
1,below,ビロウ,基準の下，の下に
1,village,ビレッジ,村
1,build,ビルドゥ,建てる，つくる
1,building,ビルディング,建物
1,hill,ヒル,丘
1,believe,ビリーブ,信じる，思う
1,beautiful,ビューティフル,美しい
1,him,ヒム,彼を
1,before,ビフォア,前に
1,behind,ビハインドゥ,背後，～のうしろに
1,between,ビトゥイーン,の間で，協力して
1,video,ビデオ,ビデオ
1,hit,ヒットゥ,打つ，叩く
1,pig,ピッグ,ブタ，豚肉
1,pick,ピック,突く，選ぶ
1,big,ビッグ,大きい
1,picking,ピッキング,pickの現在分詞・動名詞，収穫
1,history,ヒストリー,歴史
1,his,ヒズ,彼の，彼のもの
1,business,ビジネス,仕事
1,visit,ビジットゥ,訪れる，訪問
1,visitor,ビジター,訪問者，見舞人
1,busy,ビジイ,いそがしい
1,beside,ビサイドゥ,すぐ隣に，側に
1,because,ビコーズ,なぜなら
1,became,ビケイム,becomeの過去形，なった
1,picnic,ピクニック,ピクニック，戸外での食事
1,picture,ピクテュァ,写真，絵
1,begin,ビギン,(を)始める，始まる
1,beginning,ビギニング,始まる，初め
1,begun,ビガン,beginの過去形
1,become,ビカム,(ある状態に)なる
1,been,ビーン,beの過去分詞形，であった
1,people,ピープル,人々，国民
1,beef,ビーフ,牛肉，問題
1,piece,ピース,一部，1つ
1,be,ビー,ある
1,he,ヒー,彼は，彼が
1,piano,ピアノウ,ピアノ
1,hear,ヒアー,聞こえる
1,here,ヒア,ここに，ここで
1,hundred,ハンドゥレッドゥ,100
1,hand,ハンドゥ,手，手渡す
1,pants,パンツ,ズボン(の)，パンツ(の)
1,hungry,ハングリー,空腹の，飢えている
1,bank,バンク,銀行，(川の)土手
1,power,パワー,有力な人，動力を供給する
1,hello,ハロー,こんにちは，やあ
1,hurry,ハリー,急ぐ，急がせる
1,happen,ハプン,起こる，ふりかかる
1,have,ハブ,持っている，経験する
1,happiness,ハピネス,適切さ，幸福
1,perhaps,パハップス,ことによると，おそらくは
1,honey,ハニー,はちみつ
1,banana,バナナ,バナナ
1,happy,ハッピー,しあわせな，うれしい
1,bad,バッドゥ,悪い
1,but,バットゥ,しかし，～以外の
1,bat,バットゥ,コウモリ，強打
1,had,ハッドゥ,haveの過去・過去分詞形
1,hat,ハットゥ,帽子，賄賂
1,bag,バッグ,鞄
1,back,バック,後ろに，支援する
1,butter,バター,バター
1,husband,ハズバンドゥ,夫
1,basket,バスケットゥ,かご
1,pass,パス,通る，経つ
1,bus,バス,バス
1,bath,バス,浴槽，入浴
1,has,ハズ,haveの3人称現在単数形
1,vacation,バケイション,休暇，休日
1,pound,パウンドゥ,ポンド，留め置き場
1,house,ハウス,家
1,how,ハウ,どのようにして，どれくらい
1,pilot,パイロットゥ,パイロット，水先案内人
1,pipe,パイプ,パイプ，導管
1,bicycle,バイシクル,自転車
1,bike,バイク,自転車，オートバイ
1,violin,バイオリン,バイオリン
1,by,バイ,接近，～で
1,buy,バイ,買う
1,high,ハイ,高い
1,hi,ハイ,ごきげんよう，こんにちは
1,half,ハーフ,半分の，2分の1の
1,part,パートゥ,部分，役割
1,bird,バードゥ,鳥
1,hard,ハードゥ,熱心に，激しく
1,heart,ハートゥ,心，心臓
1,hurt,ハートゥ,傷つける
1,party,パーティー,会，パーティ
1,person,パーソン,人
1,percent,パーセントゥ,パーセント，割合
1,past,パーストゥ,過去(の)，過ぎて
1,birthday,バースデイ,誕生日
1,hers,ハーズ,彼女のもの
1,park,パーク,公園
1,bye,バーイ,さよなら
1,her,ハー,彼女の，彼女を
1,not,ノットゥ,～でない
1,north,ノース,北，北部
1,no,ノー,いいえ，少しも～ない
1,nobody,ノウボディー,誰も(一人も)～ない，とるに足りない人
1,November,ノウベンバー,11月
1,note,ノゥトゥ,符号，覚え書き
1,nose,ノウズ,鼻
1,know,ノウ,知っている
1,noise,ノイズ,騒音，騒がしさ
1,never,ネバー,決して～ない，一度も～ない
1,neck,ネック,頚状部，首
1,necessary,ネセサリー,欠くことのできない，必要な
1,next,ネクストゥ,次の，次の人・物
1,nail,ネイル,守らせる，釘付けにする
1,name,ネイム,名前
1,neighbor,ネイバー,近所の人，隣人
1,noon,ヌーン,正午
1,news,ニューズ,知らせ，ニュース
1,new,ニュー,新しい
1,knew,ニュー,knowの過去形
1,near,ニヤー,近くに，近づく
1,need,ニードゥ,必要とする，必要物
1,knee,ニー,ひざ，膝
1,number,ナンバー,数，番号
1,none,ナン,少しも～ない，だれも～ない
1,narrow,ナロウ,狭い，狭くなる
1,nothing,ナッシング,何も～ない
1,natural,ナチュラル,自然の，当然の
1,now,ナウ,今，現在
1,nineteen,ナインティーン,19，19の
1,ninety,ナインティー,90，90の
1,nine,ナイン,9，9つの
1,knife,ナイフ,ナイフ，小刀
1,night,ナイトゥ,夜
1,nice,ナイス,すてきな，よい
1,nurse,ナース,養成する人，看護婦
1,tomato,トメイトウ,トマト，女
1,top,トップ,上部，頂上
1,dog,ドッグ,イヌ，犬
1,doctor,ドクター,医者，博士
1,doll,ドール,人形
1,tall,トール,(背の)高い
1,daughter,ドーター,娘
1,talk,トーク,話す，論ずる
1,drop,ドゥロップ,落ちる，落とす
1,draw,ドゥロー,えがく
1,dress,ドゥレス,着物を着せる，衣服を着る
1,train,トゥレイン,列車，訓練する
1,told,トウルドゥ,tellの過去・過去分詞形，語った
1,TRUE,トゥルー,本当の，あてはまる
1,drink,ドゥリンク,飲む
1,trip,トゥリップ,旅行
1,dream,ドゥリーム,夢を見る，夢
1,tree,トゥリー,木
1,travel,トゥラベル,旅行，旅行する
1,trouble,トゥラブル,悩み，苦労
1,drive,ドゥライブ,運転する，～を駆り立てる
1,driver,ドゥライバー,運転手
1,dry,ドゥライ,乾燥した，無味乾燥な
1,try,トゥライ,試す，やってみる
1,tomorrow,トゥモロウ,明日
1,tonight,トゥナイトゥ,今夜
1,today,トゥデイ,今日，今日は
1,took,トゥック,takeの過去形
1,together,トゥギャザー,いっしょに
1,twenty,トゥェンティー,20，20の
1,tooth,トゥース,歯，toothの複数形
1,toward,トゥウォードゥ,の方へ
1,do,ドゥー,する，役に立つ
1,to,トゥー,(到達点)～へ
1,too,トゥー,～もまた，あまりに～すぎる
1,two,トゥー,2，2つ
1,toe,トウ,足指，あし指
1,toilet,トイレットゥ,化粧，便所
1,toy,トイ,おもちゃ，おもちゃの
1,door,ドア,ドア，戸
1,tent,テントゥ,テント
1,ten,テン,10，10の
1,telephone,テレフォウン,電話(をする)
1,television,テレビジョン,テレビ
1,tell,テル,言う，区別する
1,delicious,デリシャス,おいしい
1,during,デュアリング,～の間
1,tennis,テニス,テニス
1,dead,デッドゥ,死んだ，死んでいる
1,test,テストゥ,テストする，試す
1,desk,デスク,机
1,death,デス,終わり，死
1,dangerous,デインジャラス,危険な
1,till,ティル,まで
1,table,テイブル,テーブル
1,difficult,ディフィカルトゥ,難しい
1,different,ディファレントゥ,ちがう，別々の
1,tape,テイプ,テープ，接着テープ
1,dinner,ディナー,ディナー，夕食
1,date,デイトゥ,日付，デート
1,did,ディッドゥ,doの過去形
1,dish,ディッシュ,料理，皿
1,December,ディセンバー,12月
1,taste,テイストゥ,味わう，経験する
1,discover,ディスカバー,発見する
1,decide,ディサイドゥ,決める，決心する
1,ticket,ティケットゥ,切符
1,dictionary,ディクショナリー,辞書
1,take,テイク,取る，受け取る
1,team,ティーム,チーム，組
1,deep,ディープ,深い
1,teacher,ティーチャー,先生
1,teach,ティーチ,教える
1,tea,ティー,茶
1,dear,ディア,親愛なる
1,day,デイ,日，1日
1,children,チルドゥレン,childの複数形
1,chocolate,チョコレイトゥ,チョコレート
1,chalk,チョーク,チョーク，白亜
1,chose,チョウズ,chooseの過去形，選んだ
1,Tuesday,チューズデイ,火曜日
1,choose,チューズ,選ぶ
1,chance,チャンス,機会，可能性
1,child,チャイルドゥ,子ども
1,church,チャーチ,教会
1,chicken,チキン,鶏，ニワトリ
1,change,チェインジ,変化する，おつり
1,chair,チェアー,いす
1,cheap,チープ,安い
1,chief,チーフ,最も重要な，チーフ
1,cheese,チーズ,チーズ，目的
1,dance,ダンス,踊る，ダンス
1,tongue,タング,演奏する，舌で触る
1,done,ダン,doの過去分詞形
1,tower,タワー,塔，やぐら
1,dollar,ダラー,ドル
1,tunnel,タネル,トンネル，地下道
1,daddy,ダディー,お父さん
1,dad,ダッドゥ,お父さん，パパ
1,touch,タッチ,触れる，手触り
1,does,ダズ,doの三人称単数現在形
1,taxi,タクシー,タクシー
1,down,ダウン,下降，冠毛
1,town,タウン,街，市街
1,towel,タウエル,タオル，手拭い
1,time,タイム,時間，回
1,type,タイプ,型，タイプ(する)
1,tiger,タイガー,虎，乱暴者
1,diary,ダイアリー,日記
1,tired,タイアードゥ,疲れた，飽きた
1,die,ダイ,死ぬ
1,tie,タイ,縛る，結ぶ
1,turn,ターン,方向を変える，順番
1,dirty,ダーティー,きたない，汚れる
1,dark,ダーク,暗い
1,song,ソング,歌，鳴く声
1,son,ソン,息子
1,salt,ソルトゥ,塩(の)，塩辛い
1,soft,ソフトゥ,やわらかいもの，楽な
1,sorry,ソーリー,ごめんなさい
1,those,ゾーズ,あれら，あの人たち
1,soap,ソウプ,せっけん，石鹸
1,soda,ソウダ,ソーダ(水)
1,though,ゾウ,～にもかかわらず，～だけれども
1,so,ソゥ,とても，だから
1,send,センドゥ,送る
1,center,センター,センター，集まるー
1,then,ゼン,それから，そのとき
1,sell,セル,売る，売れる
1,them,ゼム,彼らを，彼女らを
1,several,セベラル,いくつかの
1,seventeen,セブンティーン,17，17の
1,seventy,セブンティー,70，70の
1,seven,セブン,7，7つ
1,September,セプテンバー,9月
1,said,セドゥ,sayの過去・過去分詞形
1,set,セットゥ,置く，固定する
1,second,セカンドゥ,2日，第2
1,sale,セイル,販売，売上高
1,same,セイム,同じ
1,save,セイブ,救う，蓄える
1,safe,セイフ,安全な，無事な
1,they,ゼイ,彼らは，彼女らは
1,say,セイ,言う
1,there,ゼア,そこに，そこで
1,their,ゼア,彼らの，彼女らの
1,swam,スワム,swimの過去形
1,throw,スロウ,投げること，投げる
1,slow,スロウ,速度をおとす，退屈な
1,through,スルー,貫通
1,sleep,スリープ,眠る
1,sleepy,スリーピー,眠い，活気のない
1,three,スリー,3，3つ
1,small,スモール,小さい
1,smoke,スモウク,煙草を吸う，煙
1,smoking,スモウキング,タバコを吸うこと，喫煙用の
1,smoker,スモウカー,喫煙者，喫煙家
1,smell,スメル,匂いがする，匂う
1,smile,スマイル,ほほえむ，にっこり笑う
1,sport,スポートゥ,スポーツ
1,spend,スペンドゥ,お金を使う，(時を)過ごす
1,spent,スペントゥ,spendの過去・過去分詞形，役に立たない
1,special,スペシャル,特別な
1,space,スペイス,空間，スペース
1,spring,スプリング,春
1,spoon,スプーン,スプーン
1,speed,スピードゥ,スピード，急ぐ
1,speak,スピーク,話す
1,speaker,スピーカー,スピーカー，話す人
1,snow,スノウ,雪
1,snake,スネイク,陰険な人，くねる
1,stop,ストップ,停留所，(を)やめる
1,story,ストーリー,物語
1,stone,ストウン,石材，石
1,strong,ストゥロング,強い
1,strange,ストゥレインジ,不思議な，妙な
1,straight,ストゥレイトゥ,まっすぐな，まっすぐに
1,street,ストゥリートゥ,道路，通り
1,store,ストアー,店
1,step,ステップ,ステップ，一歩
1,still,スティル,それでもやはり，まだ
1,station,ステイション,駅
1,stay,ステイ,滞在する，いる
1,student,スチューデントゥ,生徒
1,stamp,スタンプ,スタンプ，商標
1,stand,スタンドゥ,立つ，立っている
1,study,スタディー,研究する，勉強する
1,start,スタートゥ,始める
1,star,スター,星(恒星)，スター
1,square,スクェアー,正方形(の)，四角(の)
1,school,スクール,学校
1,skin,スキン,皮膚(の)，皮
1,ski,スキー,スキーをする，スキーの
1,sky,スカイ,空
1,soon,スーン,まもなく，すぐに
1,soup,スープ,スープ
1,suit,スートゥ,合う，てきする
1,zoo,ズー,動物園
1,thing,スィング,物，こと
1,think,スィンク,思う，考える
1,thin,スィン,乏しい，か細い
1,swim,スイム,泳ぐ
1,switch,スイッチ,スイッチ，スイッチを切り換える
1,thick,スィック,厚い，分厚い
1,sweet,スイートゥ,甘い，菓子
1,simple,シンプル,簡単な，単純な
1,since,シンス,以来，なので
1,sing,シング,(を)歌う
1,singer,シンガー,歌手
1,silver,シルバー,銀(の)，銀貨
1,shoulder,ショルダー,肩，路肩
1,job,ジョブ,仕事
1,shop,ショップ,買い物をする，店
1,shopping,ショッピング,買物
1,short,ショートゥ,短い
1,shone,ショウン,shineの過去・過去分詞形
1,shown,ショウン,showの過去分詞形
1,joke,ジョウク,からかい，冗談
1,show,ショウ,見せる，教える
1,join,ジョイン,参加する，加わる
1,joy,ジョイ,喜びの種，喜び
1,July,ジュライ,7月
1,junior,ジュニア,年少の，年少者
1,should,シュドゥ,～するべき，～のはず
1,sugar,シュガー,砂糖スプーン一杯，砂糖
1,June,ジューン,6月
1,juice,ジュース,ジュース
1,shoe,シュー,くつ，靴
1,sure,シュア,確信して，信じて
1,jump,ジャンプ,とぶ，とびあがる
1,shower,シャワー,水を注ぐ，にわか雨
1,shall,シャル,義務・当然，でしょう，だろう
1,jam,ジャム,混雑，ジャム
1,January,ジャニュアリー,1月
1,shut,シャットゥ,閉める，閉じる
1,just,ジャストゥ,ちょうど，まさに
1,shine,シャイン,光らせる，輝く
1,sharp,シャープ,明敏な，鋭い
1,shirt,シャートゥ,シャツ，ワイシャツ
1,city,シティー,市
1,ship,シップ,船積する，船
1,sit,シットゥ,すわる，すわっている
1,sixteen,シックスティーン,16，16の
1,sixty,シックスティー,60，60の
1,six,シックス,6，6つ
1,sick,シック,病気の
1,sister,シスター,姉妹，姉
1,this,ジス,この，これは
1,shape,シェイプ,形，姿
1,shake,シェイク,振る，震える
1,scene,シーン,シーン，現場
1,seen,シーン,seeの過去分詞形
1,seem,シーム,思われる
1,sheep,シープ,羊，温良な人
1,seat,シートゥ,席，着席させる
1,season,シーズン,季節
1,these,ジーズ,これら，この人たち
1,secret,シークレットゥ,秘密の，機密
1,she,シー,彼女は，彼女が
1,see,シー,見える，分かる
1,sea,シー,海
1,sandwich,サンドゥウィッチ,サンドイッチ
1,sand,サンドゥ,砂，砂地
1,Sunday,サンデイ,日曜日
1,sang,サング,singの過去形
1,sung,サング,singの過去・過去分詞形
1,thank,サンク,感謝する
1,than,ザン,よりも
1,sun,サン,太陽
1,salad,サラドゥ,サラダ
1,sometimes,サムタイムス,ときどき
1,some,サム,いくつかの，約
1,summer,サマー,夏
1,surprise,サプライズ,驚き，驚かせる
1,subway,サブウェイ,地下道，地下鉄
1,that,ザットゥ,あれ，あの
1,sad,サッドゥ,悲しい
1,sat,サットゥ,sitの過去・過去分詞形
1,such,サッチ,このように，そんなに
1,soccer,サッカー,サッカー
1,Saturday,サタデイ,土曜日
1,sound,サウンドゥ,聞こえる，音
1,south,サウス,南，南の
1,thousand,サウザンドゥ,1000の
1,sign,サイン,しるし，兆候
1,silent,サイレントゥ,沈黙した，静かな
1,side,サイドゥ,側，側面
1,size,サイズ,大きさ，寸法
1,science,サイエンス,科学
1,certain,サートゥン,疑う余地のない，いくらかの
1,third,サードゥ,3日，第3
1,thirteen,サーティーン,13，13の
1,thirty,サーティー,30，30の
1,Thursday,サーズデイ,木曜日
1,circle,サークル,旋回する，迂回する
1,the,ザ,場面や文脈から特定できる，日付
1,golf,ゴルフ,ゴルフをする，ゴルフ
1,coffee,コフィー,コーヒー
1,gotten,ゴトゥン,getの過去分詞形
1,god,ゴッドゥ,神
1,got,ゴットゥ,getの過去・過去分詞形
1,gone,ゴーン,見込みのない，去った
1,call,コール,電話する，呼ぶ
1,corner,コーナー,角，隅
1,caught,コートゥ,catchの過去・過去分詞形
1,going,ゴーイング,状況，行くこと
1,go,ゴー,行く，至る
1,gold,ゴウルドゥ,貴重なもの，金
1,cold,コウルドゥ,風邪，冷たい
1,golden,ゴウルデン,将来有望な，貴重な
1,goal,ゴウル,目標，目的
1,coat,コウトゥ,の表面をおおう，めっき
1,get,ゲットゥ,～を得る，なる
1,guest,ゲストゥ,泊まり客，下宿人
1,game,ゲイム,試合，ゲーム
1,came,ケイム,comeの過去形
1,gave,ゲイブ,giveの過去形
1,case,ケイス,容器，場合
1,cake,ケイク,ケーキ
1,careful,ケアフル,注意深い
1,quarter,クヲーター,4分の1，15分
1,quiet,クワイエットゥ,静かな
1,clock,クロック,掛時計
1,close,クロウズ,閉める
1,clothes,クロウズ,着物，衣類
1,grow,グロウ,育つ，成長する
1,clever,クレバー,利口な，賢い
1,great,グレイトゥ,すごい，すばらしい
